data_idx,ConvID,qt_movies_mentioned,user_chrono_id,movie_UiD,rating
22120,11328,4,22120,"[2106, 422, 1687]","[1, 1, 1]"
22121,11328,5,22121,"[422, 1687]","[1, 1]"
22122,11330,0,22122,"[5713, 2273, 5491, 1654]","[1, 1, 0, 0]"
22123,11330,1,22123,"[2273, 5491, 1654]","[1, 0, 0]"
22124,11330,2,22124,"[5491, 1654]","[0, 0]"
22125,11330,3,22125,[1654],[0]
22126,11337,1,22126,"[4876, 97, 2895, 3926, 2476, 1252, 1088, 4932]","[1, 1, 1, 1, 1, 1, 1, 1]"
22127,11337,2,22127,"[97, 2895, 3926, 2476, 1252, 1088, 4932]","[1, 1, 1, 1, 1, 1, 1]"
22128,11337,3,22128,"[2895, 3926, 2476, 1252, 1088, 4932]","[1, 1, 1, 1, 1, 1]"
22129,11337,4,22129,"[3926, 2476, 1252, 1088, 4932]","[1, 1, 1, 1, 1]"
22130,11337,5,22130,"[2476, 1252, 1088, 4932]","[1, 1, 1, 1]"
22131,11337,6,22131,"[1252, 1088, 4932]","[1, 1, 1]"
22132,11337,7,22132,"[1088, 4932]","[1, 1]"
22133,11337,8,22133,[4932],[1]
22134,11340,0,22134,"[4686, 4155, 1254, 4258, 2353, 5754]","[1, 1, 1, 1, 1, 1]"
22135,11340,2,22135,"[1254, 4258, 2353, 5754]","[1, 1, 1, 1]"
22136,11340,4,22136,"[2353, 5754]","[1, 1]"
22137,11340,5,22137,[5754],[1]
22138,11343,0,22138,[3558],[1]
22139,11345,0,22139,"[5506, 2074, 4686, 3451, 523]","[1, 1, 1, 1, 1]"
22140,11345,1,22140,"[2074, 4686, 3451, 523]","[1, 1, 1, 1]"
22141,11345,3,22141,"[3451, 523]","[1, 1]"
22142,11345,4,22142,[523],[1]
22143,11346,0,22143,"[4511, 785]","[1, 1]"
22144,11346,1,22144,[785],[1]
22145,11347,0,22145,"[2936, 1555, 372, 5243]","[1, 1, 1, 1]"
22146,11347,1,22146,"[1555, 372, 5243]","[1, 1, 1]"
22147,11347,2,22147,"[372, 5243]","[1, 1]"
22148,11347,3,22148,[5243],[1]
22149,11349,0,22149,[885],[0]
22150,11350,0,22150,"[673, 1654]","[1, 1]"
22151,11350,1,22151,[1654],[1]
22152,11351,0,22152,"[3015, 443, 2891, 57]","[1, 1, 1, 1]"
22153,11351,1,22153,"[443, 2891, 57]","[1, 1, 1]"
22154,11351,2,22154,"[2891, 57]","[1, 1]"
22155,11351,3,22155,[57],[1]
22156,11352,0,22156,"[3038, 6490, 1568, 3903, 4015]","[1, 1, 1, 1, 1]"
22157,11352,2,22157,"[1568, 3903, 4015]","[1, 1, 1]"
22158,11352,3,22158,"[3903, 4015]","[1, 1]"
22159,11352,4,22159,[4015],[1]
22160,11356,0,22160,[3447],[1]
22161,11357,0,22161,"[6545, 160, 5746, 541, 2061, 1346]","[1, 1, 1, 1, 1, 1]"
22162,11357,1,22162,"[160, 5746, 541, 2061, 1346]","[1, 1, 1, 1, 1]"
22163,11357,2,22163,"[5746, 541, 2061, 1346]","[1, 1, 1, 1]"
22164,11357,3,22164,"[541, 2061, 1346]","[1, 1, 1]"
22165,11358,0,22165,"[368, 4511, 308, 4662]","[1, 1, 1, 1]"
22166,11358,1,22166,"[4511, 308, 4662]","[1, 1, 1]"
22167,11358,2,22167,"[308, 4662]","[1, 1]"
22168,11358,3,22168,[4662],[1]
22169,11359,0,22169,"[6552, 6413, 6437, 4918, 5426]","[1, 1, 1, 1, 1]"
22170,11359,2,22170,"[6437, 4918, 5426]","[1, 1, 1]"
22171,11359,4,22171,[5426],[1]
22172,11360,0,22172,"[2559, 4521, 585, 6411]","[1, 1, 1, 1]"
22173,11360,1,22173,"[4521, 585, 6411]","[1, 1, 1]"
22174,11360,2,22174,"[585, 6411]","[1, 1]"
22175,11360,3,22175,[6411],[1]
22176,11361,0,22176,"[2834, 4849, 5892, 4231, 4498, 3817, 4349]","[1, 1, 1, 1, 1, 1, 1]"
22177,11361,1,22177,"[4849, 5892, 4231, 4498, 3817, 4349]","[1, 1, 1, 1, 1, 1]"
22178,11361,2,22178,"[5892, 4231, 4498, 3817, 4349]","[1, 1, 1, 1, 1]"
22179,11361,3,22179,"[4231, 4498, 3817, 4349]","[1, 1, 1, 1]"
22180,11361,4,22180,"[4498, 3817, 4349]","[1, 1, 1]"
22181,11361,5,22181,"[3817, 4349]","[1, 1]"
22182,11361,6,22182,[4349],[1]
22183,11362,0,22183,"[424, 3944, 3494, 1600, 4686, 3529, 1084]","[1, 1, 1, 1, 1, 1, 1]"
22184,11362,2,22184,"[3494, 1600, 4686, 3529, 1084]","[1, 1, 1, 1, 1]"
22185,11362,5,22185,"[3529, 1084]","[1, 1]"
22186,11363,0,22186,"[4178, 3817, 1847, 1838, 2011, 1177]","[1, 1, 1, 1, 1, 1]"
22187,11363,1,22187,"[3817, 1847, 1838, 2011, 1177]","[1, 1, 1, 1, 1]"
22188,11363,2,22188,"[1847, 1838, 2011, 1177]","[1, 1, 1, 1]"
22189,11363,3,22189,"[1838, 2011, 1177]","[1, 1, 1]"
22190,11363,4,22190,"[2011, 1177]","[1, 1]"
22191,11363,5,22191,[1177],[1]
22192,11364,0,22192,"[2930, 2433]","[1, 1]"
22193,11364,1,22193,[2433],[1]
22194,11365,0,22194,"[821, 3308, 4028, 2337]","[1, 1, 1, 1]"
22195,11365,2,22195,"[4028, 2337]","[1, 1]"
22196,11365,3,22196,[2337],[1]
22197,11367,0,22197,"[5649, 6200, 2417, 1582]","[1, 1, 1, 1]"
22198,11367,1,22198,"[6200, 2417, 1582]","[1, 1, 1]"
22199,11367,2,22199,"[2417, 1582]","[1, 1]"
22200,11367,3,22200,[1582],[1]
22201,11368,0,22201,"[772, 1289, 3598, 1178, 4807, 6462]","[1, 1, 1, 1, 1, 1]"
22202,11368,1,22202,"[1289, 3598, 1178, 4807, 6462]","[1, 1, 1, 1, 1]"
22203,11368,2,22203,"[3598, 1178, 4807, 6462]","[1, 1, 1, 1]"
22204,11368,3,22204,"[1178, 4807, 6462]","[1, 1, 1]"
22205,11368,4,22205,"[4807, 6462]","[1, 1]"
22206,11368,5,22206,[6462],[1]
22207,11369,0,22207,"[2742, 1205, 5549, 1537]","[1, 1, 1, 1]"
22208,11369,1,22208,"[1205, 5549, 1537]","[1, 1, 1]"
22209,11369,2,22209,"[5549, 1537]","[1, 1]"
22210,11370,0,22210,"[3340, 2781, 4197, 2387, 6462]","[1, 1, 1, 0, 1]"
22211,11370,1,22211,"[2781, 4197, 2387, 6462]","[1, 1, 0, 1]"
22212,11370,2,22212,"[4197, 2387, 6462]","[1, 0, 1]"
22213,11370,3,22213,"[2387, 6462]","[0, 1]"
22214,11370,4,22214,[6462],[1]
22215,11371,0,22215,[97],[1]
22216,11372,0,22216,"[3598, 4135, 3779, 5233, 677, 686, 4932]","[1, 1, 0, 1, 1, 1, 0]"
22217,11372,2,22217,"[3779, 5233, 677, 686, 4932]","[0, 1, 1, 1, 0]"
22218,11372,4,22218,"[677, 686, 4932]","[1, 1, 0]"
22219,11372,5,22219,"[686, 4932]","[1, 0]"
22220,11372,6,22220,[4932],[0]
22221,11373,0,22221,"[6175, 1210, 4169, 5005]","[1, 1, 1, 1]"
22222,11373,1,22222,"[1210, 4169, 5005]","[1, 1, 1]"
22223,11373,2,22223,"[4169, 5005]","[1, 1]"
22224,11373,3,22224,[5005],[1]
22225,11375,0,22225,"[1983, 1338, 2819]","[1, 1, 1]"
22226,11375,1,22226,"[1338, 2819]","[1, 1]"
22227,11375,2,22227,[2819],[1]
22228,11376,0,22228,"[4901, 6099, 1252, 3935]","[1, 1, 1, 1]"
22229,11376,1,22229,"[6099, 1252, 3935]","[1, 1, 1]"
22230,11376,2,22230,"[1252, 3935]","[1, 1]"
22231,11376,3,22231,[3935],[1]
22232,11377,0,22232,"[6183, 2443, 3529, 4570]","[1, 1, 1, 1]"
22233,11377,1,22233,"[2443, 3529, 4570]","[1, 1, 1]"
22234,11377,2,22234,"[3529, 4570]","[1, 1]"
22235,11377,3,22235,[4570],[1]
22236,11378,0,22236,"[6118, 523, 3451]","[1, 1, 1]"
22237,11378,1,22237,"[523, 3451]","[1, 1]"
22238,11378,2,22238,[3451],[1]
22239,11379,0,22239,"[4286, 2003, 1686, 961]","[1, 1, 1, 1]"
22240,11379,1,22240,"[2003, 1686, 961]","[1, 1, 1]"
22241,11379,2,22241,"[1686, 961]","[1, 1]"
22242,11379,3,22242,[961],[1]
22243,11380,0,22243,"[5426, 1149, 1124]","[1, 1, 1]"
22244,11380,1,22244,"[1149, 1124]","[1, 1]"
22245,11380,2,22245,[1124],[1]
22246,11382,0,22246,"[3685, 300, 6429, 2747]","[0, 1, 1, 1]"
22247,11382,1,22247,"[300, 6429, 2747]","[1, 1, 1]"
22248,11382,2,22248,"[6429, 2747]","[1, 1]"
22249,11382,3,22249,[2747],[1]
22250,11383,0,22250,"[820, 967, 6150]","[1, 1, 1]"
22251,11383,1,22251,"[967, 6150]","[1, 1]"
22252,11383,2,22252,[6150],[1]
22253,11385,0,22253,"[4972, 48, 1072, 3470]","[1, 1, 1, 1]"
22254,11385,1,22254,"[48, 1072, 3470]","[1, 1, 1]"
22255,11385,2,22255,"[1072, 3470]","[1, 1]"
22256,11385,3,22256,[3470],[1]
22257,11386,0,22257,"[4516, 1654, 3636, 2697, 6200]","[1, 1, 1, 1, 1]"
22258,11386,1,22258,"[1654, 3636, 2697, 6200]","[1, 1, 1, 1]"
22259,11386,2,22259,"[3636, 2697, 6200]","[1, 1, 1]"
22260,11386,3,22260,"[2697, 6200]","[1, 1]"
22261,11386,4,22261,[6200],[1]
22262,11388,0,22262,"[6485, 4686, 1386, 4155, 163]","[1, 1, 1, 1, 1]"
22263,11388,1,22263,"[4686, 1386, 4155, 163]","[1, 1, 1, 1]"
22264,11388,2,22264,"[1386, 4155, 163]","[1, 1, 1]"
22265,11388,3,22265,"[4155, 163]","[1, 1]"
22266,11388,4,22266,[163],[1]
22267,11389,0,22267,"[1568, 1531, 1537, 3636, 3016]","[1, 1, 1, 1, 1]"
22268,11389,1,22268,"[1531, 1537, 3636, 3016]","[1, 1, 1, 1]"
22269,11389,3,22269,"[3636, 3016]","[1, 1]"
22270,11389,4,22270,[3016],[1]
22271,11391,0,22271,"[6356, 3744]","[1, 1]"
22272,11391,1,22272,[3744],[1]
22273,11392,0,22273,"[1412, 4686, 4155, 1654, 1632]","[1, 1, 1, 1, 1]"
22274,11392,1,22274,"[4686, 4155, 1654, 1632]","[1, 1, 1, 1]"
22275,11392,3,22275,"[1654, 1632]","[1, 1]"
22276,11392,4,22276,[1632],[1]
22277,11394,0,22277,"[2303, 2936, 1027, 648]","[1, 1, 1, 1]"
22278,11394,1,22278,"[2936, 1027, 648]","[1, 1, 1]"
22279,11394,2,22279,"[1027, 648]","[1, 1]"
22280,11394,3,22280,[648],[1]
22281,11395,0,22281,"[537, 1846, 5002, 362]","[1, 1, 1, 1]"
22282,11395,2,22282,"[5002, 362]","[1, 1]"
22283,11396,0,22283,"[2678, 2284, 3657, 4296, 1132]","[1, 1, 1, 1, 1]"
22284,11396,1,22284,"[2284, 3657, 4296, 1132]","[1, 1, 1, 1]"
22285,11396,2,22285,"[3657, 4296, 1132]","[1, 1, 1]"
22286,11396,3,22286,"[4296, 1132]","[1, 1]"
22287,11396,4,22287,[1132],[1]
22288,11397,0,22288,"[1360, 1046, 26, 876]","[1, 1, 1, 1]"
22289,11397,1,22289,"[1046, 26, 876]","[1, 1, 1]"
22290,11397,2,22290,"[26, 876]","[1, 1]"
22291,11400,0,22291,"[242, 1830, 4400, 3875]","[1, 1, 1, 1]"
22292,11400,1,22292,"[1830, 4400, 3875]","[1, 1, 1]"
22293,11400,2,22293,"[4400, 3875]","[1, 1]"
22294,11400,3,22294,[3875],[1]
22295,11402,0,22295,"[3425, 5454, 6325, 2590, 6366]","[1, 1, 1, 1, 1]"
22296,11402,2,22296,"[6325, 2590, 6366]","[1, 1, 1]"
22297,11402,3,22297,"[2590, 6366]","[1, 1]"
22298,11405,0,22298,"[2070, 6183, 1220]","[1, 0, 1]"
22299,11405,1,22299,"[6183, 1220]","[0, 1]"
22300,11405,2,22300,[1220],[1]
22301,11406,0,22301,"[2839, 3904, 476, 5178, 6366]","[1, 1, 1, 1, 1]"
22302,11406,3,22302,"[5178, 6366]","[1, 1]"
22303,11407,0,22303,"[751, 2857, 3427, 721, 4644]","[1, 1, 1, 0, 0]"
22304,11407,3,22304,"[721, 4644]","[0, 0]"
22305,11407,4,22305,[4644],[0]
22306,11408,0,22306,"[537, 362, 5002, 6026, 2090]","[1, 1, 1, 1, 1]"
22307,11408,2,22307,"[5002, 6026, 2090]","[1, 1, 1]"
22308,11408,4,22308,[2090],[1]
22309,11409,0,22309,"[1606, 1088, 3411, 4932, 2843, 5181, 5297]","[1, 1, 1, 1, 1, 1, 0]"
22310,11409,1,22310,"[1088, 3411, 4932, 2843, 5181, 5297]","[1, 1, 1, 1, 1, 0]"
22311,11409,2,22311,"[3411, 4932, 2843, 5181, 5297]","[1, 1, 1, 1, 0]"
22312,11409,3,22312,"[4932, 2843, 5181, 5297]","[1, 1, 1, 0]"
22313,11409,4,22313,"[2843, 5181, 5297]","[1, 1, 0]"
22314,11409,5,22314,"[5181, 5297]","[1, 0]"
22315,11409,6,22315,[5297],[0]
22316,11410,0,22316,"[5752, 3628, 1830, 3336]","[1, 1, 0, 1]"
22317,11410,1,22317,"[3628, 1830, 3336]","[1, 0, 1]"
22318,11410,2,22318,"[1830, 3336]","[0, 1]"
22319,11410,3,22319,[3336],[1]
22320,11413,0,22320,"[518, 2006, 3447, 225]","[1, 1, 1, 1]"
22321,11413,1,22321,"[2006, 3447, 225]","[1, 1, 1]"
22322,11413,2,22322,"[3447, 225]","[1, 1]"
22323,11413,3,22323,[225],[1]
22324,11414,0,22324,"[4876, 4738, 97, 300, 2559, 3280]","[1, 1, 1, 1, 1, 0]"
22325,11414,1,22325,"[4738, 97, 300, 2559, 3280]","[1, 1, 1, 1, 0]"
22326,11414,2,22326,"[97, 300, 2559, 3280]","[1, 1, 1, 0]"
22327,11414,3,22327,"[300, 2559, 3280]","[1, 1, 0]"
22328,11414,4,22328,"[2559, 3280]","[1, 0]"
22329,11414,5,22329,[3280],[0]
22330,11415,0,22330,"[4070, 3994, 2553, 5080]","[1, 1, 1, 1]"
22331,11415,1,22331,"[3994, 2553, 5080]","[1, 1, 1]"
22332,11415,2,22332,"[2553, 5080]","[1, 1]"
22333,11415,3,22333,[5080],[1]
22334,11416,0,22334,"[3271, 2725, 1850, 5598]","[1, 1, 0, 1]"
22335,11416,1,22335,"[2725, 1850, 5598]","[1, 0, 1]"
22336,11416,2,22336,"[1850, 5598]","[0, 1]"
22337,11416,3,22337,[5598],[1]
22338,11418,0,22338,"[2503, 2216, 215, 1163, 1485, 1830]","[1, 1, 1, 1, 1, 1]"
22339,11418,2,22339,"[215, 1163, 1485, 1830]","[1, 1, 1, 1]"
22340,11418,3,22340,"[1163, 1485, 1830]","[1, 1, 1]"
22341,11418,4,22341,"[1485, 1830]","[1, 1]"
22342,11418,5,22342,[1830],[1]
22343,11421,0,22343,"[1830, 122, 3015, 847]","[1, 1, 1, 1]"
22344,11421,1,22344,"[122, 3015, 847]","[1, 1, 1]"
22345,11421,2,22345,"[3015, 847]","[1, 1]"
22346,11425,0,22346,"[4155, 2421, 5226, 264, 3061]","[1, 1, 1, 1, 1]"
22347,11425,1,22347,"[2421, 5226, 264, 3061]","[1, 1, 1, 1]"
22348,11425,3,22348,"[264, 3061]","[1, 1]"
22349,11425,4,22349,[3061],[1]
22350,11428,0,22350,"[4738, 5226, 4833, 4581]","[1, 1, 1, 1]"
22351,11428,2,22351,"[4833, 4581]","[1, 1]"
22352,11428,3,22352,[4581],[1]
22353,11430,0,22353,"[3447, 3684, 4064]","[1, 1, 0]"
22354,11430,1,22354,"[3684, 4064]","[1, 0]"
22355,11430,2,22355,[4064],[0]
22356,11431,0,22356,"[1289, 4091, 1327, 4730, 6133]","[1, 1, 1, 1, 1]"
22357,11431,2,22357,"[1327, 4730, 6133]","[1, 1, 1]"
22358,11431,3,22358,"[4730, 6133]","[1, 1]"
22359,11431,4,22359,[6133],[1]
22360,11432,0,22360,"[3470, 5301, 2400, 3283]","[1, 0, 0, 1]"
22361,11432,1,22361,"[5301, 2400, 3283]","[0, 0, 1]"
22362,11432,3,22362,[3283],[1]
22363,11435,0,22363,"[4328, 2421, 2202, 6329]","[1, 1, 1, 1]"
22364,11435,2,22364,"[2202, 6329]","[1, 1]"
22365,11435,3,22365,[6329],[1]
22366,11438,0,22366,"[4748, 6037, 305, 2448, 2076, 173, 5006, 767]","[1, 1, 1, 1, 1, 1, 1, 1]"
22367,11438,1,22367,"[6037, 305, 2448, 2076, 173, 5006, 767]","[1, 1, 1, 1, 1, 1, 1]"
22368,11438,2,22368,"[305, 2448, 2076, 173, 5006, 767]","[1, 1, 1, 1, 1, 1]"
22369,11438,3,22369,"[2448, 2076, 173, 5006, 767]","[1, 1, 1, 1, 1]"
22370,11438,4,22370,"[2076, 173, 5006, 767]","[1, 1, 1, 1]"
22371,11438,5,22371,"[173, 5006, 767]","[1, 1, 1]"
22372,11438,7,22372,[767],[1]
22373,11439,0,22373,"[767, 5040, 1494, 6200, 5012]","[1, 1, 1, 0, 1]"
22374,11439,1,22374,"[5040, 1494, 6200, 5012]","[1, 1, 0, 1]"
22375,11439,2,22375,"[1494, 6200, 5012]","[1, 0, 1]"
22376,11439,3,22376,"[6200, 5012]","[0, 1]"
22377,11439,4,22377,[5012],[1]
22378,11440,0,22378,"[2216, 5346, 5040, 4734, 4214]","[1, 1, 1, 1, 1]"
22379,11440,2,22379,"[5040, 4734, 4214]","[1, 1, 1]"
22380,11440,3,22380,"[4734, 4214]","[1, 1]"
22381,11440,4,22381,[4214],[1]
22382,11443,0,22382,"[4724, 5596, 734, 6329]","[0, 0, 1, 1]"
22383,11443,1,22383,"[5596, 734, 6329]","[0, 1, 1]"
22384,11443,2,22384,"[734, 6329]","[1, 1]"
22385,11443,3,22385,[6329],[1]
22386,11444,0,22386,"[5461, 4585, 3528, 6026, 3790]","[1, 0, 1, 1, 1]"
22387,11444,1,22387,"[4585, 3528, 6026, 3790]","[0, 1, 1, 1]"
22388,11444,2,22388,"[3528, 6026, 3790]","[1, 1, 1]"
22389,11444,3,22389,"[6026, 3790]","[1, 1]"
22390,11444,4,22390,[3790],[1]
22391,11446,0,22391,"[3918, 5712, 1542, 1531, 876, 5844]","[1, 1, 1, 1, 1, 1]"
22392,11446,1,22392,"[5712, 1542, 1531, 876, 5844]","[1, 1, 1, 1, 1]"
22393,11446,2,22393,"[1542, 1531, 876, 5844]","[1, 1, 1, 1]"
22394,11446,4,22394,"[876, 5844]","[1, 1]"
22395,11446,5,22395,[5844],[1]
22396,11449,0,22396,"[3283, 5044, 1537, 3389]","[1, 1, 1, 1]"
22397,11449,1,22397,"[5044, 1537, 3389]","[1, 1, 1]"
22398,11449,3,22398,[3389],[1]
22399,11450,0,22399,"[6399, 4901, 3598, 1178, 6462]","[1, 1, 1, 1, 1]"
22400,11450,1,22400,"[4901, 3598, 1178, 6462]","[1, 1, 1, 1]"
22401,11450,2,22401,"[3598, 1178, 6462]","[1, 1, 1]"
22402,11450,4,22402,[6462],[1]
22403,11451,0,22403,"[1619, 4918, 1142, 1613, 4178]","[1, 1, 1, 1, 1]"
22404,11451,2,22404,"[1142, 1613, 4178]","[1, 1, 1]"
22405,11451,3,22405,"[1613, 4178]","[1, 1]"
22406,11451,4,22406,[4178],[1]
22407,11452,0,22407,"[3279, 1577, 3918, 3558, 3680, 2699]","[1, 1, 1, 1, 1, 0]"
22408,11452,2,22408,"[3918, 3558, 3680, 2699]","[1, 1, 1, 0]"
22409,11452,3,22409,"[3558, 3680, 2699]","[1, 1, 0]"
22410,11452,4,22410,"[3680, 2699]","[1, 0]"
22411,11452,5,22411,[2699],[0]
22412,11460,0,22412,"[4570, 3047, 3284, 2394]","[1, 1, 1, 1]"
22413,11460,1,22413,"[3047, 3284, 2394]","[1, 1, 1]"
22414,11460,2,22414,"[3284, 2394]","[1, 1]"
22415,11460,3,22415,[2394],[1]
22416,11470,0,22416,"[523, 1837, 2214, 3159, 5211]","[1, 1, 1, 1, 1]"
22417,11470,2,22417,"[2214, 3159, 5211]","[1, 1, 1]"
22418,11470,3,22418,"[3159, 5211]","[1, 1]"
22419,11470,4,22419,[5211],[1]
22420,11471,0,22420,"[5478, 885, 2129, 3876, 5892, 4581]","[1, 1, 1, 1, 1, 1]"
22421,11471,1,22421,"[885, 2129, 3876, 5892, 4581]","[1, 1, 1, 1, 1]"
22422,11471,2,22422,"[2129, 3876, 5892, 4581]","[1, 1, 1, 1]"
22423,11471,3,22423,"[3876, 5892, 4581]","[1, 1, 1]"
22424,11471,4,22424,"[5892, 4581]","[1, 1]"
22425,11471,5,22425,[4581],[1]
22426,11472,0,22426,"[3651, 1205, 2742, 5104]","[1, 0, 1, 1]"
22427,11472,1,22427,"[1205, 2742, 5104]","[0, 1, 1]"
22428,11472,2,22428,"[2742, 5104]","[1, 1]"
22429,11472,3,22429,[5104],[1]
22430,11473,0,22430,"[1493, 1654, 278, 6462]","[1, 1, 1, 1]"
22431,11473,1,22431,"[1654, 278, 6462]","[1, 1, 1]"
22432,11473,2,22432,"[278, 6462]","[1, 1]"
22433,11473,3,22433,[6462],[1]
22434,11474,0,22434,"[4095, 6376, 2610, 6200, 866]","[1, 1, 0, 1, 1]"
22435,11474,1,22435,"[6376, 2610, 6200, 866]","[1, 0, 1, 1]"
22436,11474,2,22436,"[2610, 6200, 866]","[0, 1, 1]"
22437,11474,3,22437,"[6200, 866]","[1, 1]"
22438,11474,4,22438,[866],[1]
22439,11475,0,22439,"[1654, 4155, 4400]","[1, 1, 0]"
22440,11475,1,22440,"[4155, 4400]","[1, 0]"
22441,11475,2,22441,[4400],[0]
22442,11478,0,22442,"[6267, 3888, 5303, 5712, 5202, 1813]","[1, 1, 0, 1, 1, 1]"
22443,11478,2,22443,"[5303, 5712, 5202, 1813]","[0, 1, 1, 1]"
22444,11478,3,22444,"[5712, 5202, 1813]","[1, 1, 1]"
22445,11478,4,22445,"[5202, 1813]","[1, 1]"
22446,11478,5,22446,[1813],[1]
22447,11479,0,22447,"[905, 5371, 5428, 404]","[1, 1, 1, 1]"
22448,11479,2,22448,"[5428, 404]","[1, 1]"
22449,11479,3,22449,[404],[1]
22450,11481,0,22450,"[3558, 1837, 4444, 2347]","[1, 1, 1, 1]"
22451,11482,0,22451,"[5003, 5713, 1813, 4095, 2373]","[1, 1, 1, 1, 1]"
22452,11482,1,22452,"[5713, 1813, 4095, 2373]","[1, 1, 1, 1]"
22453,11482,3,22453,"[4095, 2373]","[1, 1]"
22454,11482,4,22454,[2373],[1]
22455,11484,0,22455,"[4155, 4918, 1654, 375]","[1, 1, 1, 1]"
22456,11484,2,22456,"[1654, 375]","[1, 1]"
22457,11484,3,22457,[375],[1]
22458,11485,0,22458,"[3935, 972, 4382, 2610, 4214]","[1, 1, 1, 1, 1]"
22459,11485,1,22459,"[972, 4382, 2610, 4214]","[1, 1, 1, 1]"
22460,11486,0,22460,"[1619, 4918, 414, 2003]","[1, 1, 1, 1]"
22461,11486,2,22461,"[414, 2003]","[1, 1]"
22462,11486,3,22462,[2003],[1]
22463,11488,0,22463,"[4570, 2678, 3372, 4887]","[1, 1, 1, 1]"
22464,11488,2,22464,"[3372, 4887]","[1, 1]"
22465,11488,3,22465,[4887],[1]
22466,11491,0,22466,"[163, 3191, 5125]","[1, 0, 1]"
22467,11491,1,22467,"[3191, 5125]","[0, 1]"
22468,11491,2,22468,[5125],[1]
22469,11495,0,22469,"[4382, 2484, 3811, 2936]","[1, 1, 1, 1]"
22470,11495,1,22470,"[2484, 3811, 2936]","[1, 1, 1]"
22471,11495,3,22471,[2936],[1]
22472,11498,0,22472,"[2572, 3283, 5316, 5066]","[1, 1, 1, 1]"
22473,11498,1,22473,"[3283, 5316, 5066]","[1, 1, 1]"
22474,11498,2,22474,"[5316, 5066]","[1, 1]"
22475,11498,3,22475,[5066],[1]
22476,11499,0,22476,"[4686, 4155, 5754, 3909, 373, 4304, 5917, 4495, 2003, 551, 5045, 4918, 1619]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
22477,11499,2,22477,"[5754, 3909, 373, 4304, 5917, 4495, 2003, 551, 5045, 4918, 1619]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
22478,11499,3,22478,"[3909, 373, 4304, 5917, 4495, 2003, 551, 5045, 4918, 1619]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
22479,11499,4,22479,"[373, 4304, 5917, 4495, 2003, 551, 5045, 4918, 1619]","[1, 1, 1, 1, 1, 1, 1, 1, 1]"
22480,11499,5,22480,"[4304, 5917, 4495, 2003, 551, 5045, 4918, 1619]","[1, 1, 1, 1, 1, 1, 1, 1]"
22481,11499,6,22481,"[5917, 4495, 2003, 551, 5045, 4918, 1619]","[1, 1, 1, 1, 1, 1, 1]"
22482,11499,8,22482,"[2003, 551, 5045, 4918, 1619]","[1, 1, 1, 1, 1]"
22483,11499,9,22483,"[551, 5045, 4918, 1619]","[1, 1, 1, 1]"
22484,11499,10,22484,"[5045, 4918, 1619]","[1, 1, 1]"
22485,11499,11,22485,"[4918, 1619]","[1, 1]"
22486,11499,12,22486,[1619],[1]
22487,11501,0,22487,"[97, 300, 5286, 67, 985, 5069]","[1, 1, 1, 1, 1, 1]"
22488,11501,1,22488,"[300, 5286, 67, 985, 5069]","[1, 1, 1, 1, 1]"
22489,11501,2,22489,"[5286, 67, 985, 5069]","[1, 1, 1, 1]"
22490,11501,4,22490,"[985, 5069]","[1, 1]"
22491,11501,5,22491,[5069],[1]
22492,11505,0,22492,"[767, 3181, 4642]","[1, 1, 1]"
22493,11505,1,22493,"[3181, 4642]","[1, 1]"
22494,11505,2,22494,[4642],[1]
22495,11508,0,22495,"[1210, 3764, 5748, 1593, 4021]","[1, 1, 1, 1, 1]"
22496,11508,1,22496,"[3764, 5748, 1593, 4021]","[1, 1, 1, 1]"
22497,11508,2,22497,"[5748, 1593, 4021]","[1, 1, 1]"
22498,11508,3,22498,"[1593, 4021]","[1, 1]"
22499,11508,4,22499,[4021],[1]
22500,11510,0,22500,"[2003, 1847, 354, 5422, 1632]","[1, 1, 1, 1, 1]"
22501,11510,1,22501,"[1847, 354, 5422, 1632]","[1, 1, 1, 1]"
22502,11510,3,22502,"[5422, 1632]","[1, 1]"
22503,11510,4,22503,[1632],[1]
22504,11511,0,22504,"[5012, 345]","[1, 1]"
22505,11511,1,22505,[345],[1]
22506,11513,0,22506,"[1632, 1802, 141, 4774, 2011, 4918]","[1, 1, 1, 1, 1, 1]"
22507,11513,1,22507,"[1802, 141, 4774, 2011, 4918]","[1, 1, 1, 1, 1]"
22508,11513,2,22508,"[141, 4774, 2011, 4918]","[1, 1, 1, 1]"
22509,11513,3,22509,"[4774, 2011, 4918]","[1, 1, 1]"
22510,11513,5,22510,[4918],[1]
22511,11514,0,22511,"[4876, 2941, 2895, 112]","[1, 1, 1, 1]"
22512,11514,1,22512,"[2941, 2895, 112]","[1, 1, 1]"
22513,11514,2,22513,"[2895, 112]","[1, 1]"
22514,11514,3,22514,[112],[1]
22515,11517,0,22515,"[3331, 2353, 4686]","[1, 1, 1]"
22516,11517,1,22516,"[2353, 4686]","[1, 1]"
22517,11518,0,22517,"[2414, 5654, 5009, 4055, 3279, 2431]","[1, 1, 1, 1, 1, 1]"
22518,11518,2,22518,"[5009, 4055, 3279, 2431]","[1, 1, 1, 1]"
