data_idx,ConvID,qt_movies_mentioned,user_chrono_id,movie_ReDOrId,rating
16322,9022,1,16322,"[4271, 1969, 6232, 3492, 2483]","[1, 1, 1, 1, 1]"
16323,9022,2,16323,"[1969, 6232, 3492, 2483]","[1, 1, 1, 1]"
16324,9022,3,16324,"[6232, 3492, 2483]","[1, 1, 1]"
16325,9022,4,16325,"[3492, 2483]","[1, 1]"
16326,9022,5,16326,[2483],[1]
16327,9023,0,16327,"[5872, 116, 2219, 259, 6252]","[1, 1, 1, 1, 1]"
16328,9023,1,16328,"[116, 2219, 259, 6252]","[1, 1, 1, 1]"
16329,9023,3,16329,"[259, 6252]","[1, 1]"
16330,9023,4,16330,[6252],[1]
16331,9024,0,16331,"[1656, 2628, 1302, 3713]","[1, 1, 1, 1]"
16332,9024,1,16332,"[2628, 1302, 3713]","[1, 1, 1]"
16333,9024,2,16333,"[1302, 3713]","[1, 1]"
16334,9024,3,16334,[3713],[1]
16335,9027,0,16335,"[250, 3280, 4606, 5350, 5749]","[1, 1, 1, 0, 1]"
16336,9027,1,16336,"[3280, 4606, 5350, 5749]","[1, 1, 0, 1]"
16337,9027,2,16337,"[4606, 5350, 5749]","[1, 0, 1]"
16338,9027,3,16338,"[5350, 5749]","[0, 1]"
16339,9027,4,16339,[5749],[1]
16340,9028,0,16340,"[5467, 2603, 250, 4547]","[1, 1, 1, 1]"
16341,9028,1,16341,"[2603, 250, 4547]","[1, 1, 1]"
16342,9028,2,16342,"[250, 4547]","[1, 1]"
16343,9028,3,16343,[4547],[1]
16344,9029,0,16344,"[1699, 3848, 5467, 6370, 5198]","[1, 1, 0, 0, 1]"
16345,9029,2,16345,"[5467, 6370, 5198]","[0, 0, 1]"
16346,9029,3,16346,"[6370, 5198]","[0, 1]"
16347,9029,4,16347,[5198],[1]
16348,9030,0,16348,"[1142, 6140, 2603, 3254]","[1, 1, 1, 1]"
16349,9030,1,16349,"[6140, 2603, 3254]","[1, 1, 1]"
16350,9030,2,16350,"[2603, 3254]","[1, 1]"
16351,9030,3,16351,[3254],[1]
16352,9031,0,16352,"[1170, 2693, 3197, 2771]","[1, 1, 1, 1]"
16353,9031,2,16353,"[3197, 2771]","[1, 1]"
16354,9031,3,16354,[2771],[1]
16355,9033,0,16355,"[4985, 5354, 4211, 2304, 2242, 1688, 3542]","[1, 1, 1, 1, 1, 1, 1]"
16356,9033,1,16356,"[5354, 4211, 2304, 2242, 1688, 3542]","[1, 1, 1, 1, 1, 1]"
16357,9033,2,16357,"[4211, 2304, 2242, 1688, 3542]","[1, 1, 1, 1, 1]"
16358,9033,3,16358,"[2304, 2242, 1688, 3542]","[1, 1, 1, 1]"
16359,9033,4,16359,"[2242, 1688, 3542]","[1, 1, 1]"
16360,9033,5,16360,"[1688, 3542]","[1, 1]"
16361,9033,6,16361,[3542],[1]
16362,9035,0,16362,"[4124, 915, 1654, 3442]","[1, 1, 1, 1]"
16363,9035,1,16363,"[915, 1654, 3442]","[1, 1, 1]"
16364,9035,2,16364,"[1654, 3442]","[1, 1]"
16365,9035,3,16365,[3442],[1]
16366,9037,0,16366,"[1855, 4271, 5117, 5171, 6481]","[1, 1, 1, 1, 1]"
16367,9037,1,16367,"[4271, 5117, 5171, 6481]","[1, 1, 1, 1]"
16368,9037,2,16368,"[5117, 5171, 6481]","[1, 1, 1]"
16369,9037,3,16369,"[5171, 6481]","[1, 1]"
16370,9037,4,16370,[6481],[1]
16371,9040,0,16371,"[6431, 1416, 3640, 3773, 6281, 1950]","[1, 1, 1, 1, 1, 1]"
16372,9040,1,16372,"[1416, 3640, 3773, 6281, 1950]","[1, 1, 1, 1, 1]"
16373,9040,2,16373,"[3640, 3773, 6281, 1950]","[1, 1, 1, 1]"
16374,9040,3,16374,"[3773, 6281, 1950]","[1, 1, 1]"
16375,9042,0,16375,"[1753, 3390, 3125, 5354, 237]","[1, 1, 1, 1, 1]"
16376,9042,2,16376,"[3125, 5354, 237]","[1, 1, 1]"
16377,9042,3,16377,"[5354, 237]","[1, 1]"
16378,9042,4,16378,[237],[1]
16379,9043,0,16379,"[2029, 68, 771]","[1, 1, 1]"
16380,9043,1,16380,"[68, 771]","[1, 1]"
16381,9043,2,16381,[771],[1]
16382,9045,0,16382,"[3286, 4200, 5868, 5921]","[1, 1, 1, 1]"
16383,9045,2,16383,"[5868, 5921]","[1, 1]"
16384,9045,3,16384,[5921],[1]
16385,9047,0,16385,"[1205, 4301, 159, 6370, 4568]","[1, 1, 1, 1, 1]"
16386,9047,1,16386,"[4301, 159, 6370, 4568]","[1, 1, 1, 1]"
16387,9047,2,16387,"[159, 6370, 4568]","[1, 1, 1]"
16388,9047,3,16388,"[6370, 4568]","[1, 1]"
16389,9047,4,16389,[4568],[1]
16390,9048,0,16390,"[1205, 1191, 6370, 2952, 435]","[1, 1, 1, 1, 1]"
16391,9048,1,16391,"[1191, 6370, 2952, 435]","[1, 1, 1, 1]"
16392,9048,2,16392,"[6370, 2952, 435]","[1, 1, 1]"
16393,9048,3,16393,"[2952, 435]","[1, 1]"
16394,9048,4,16394,[435],[1]
16395,9049,0,16395,"[1205, 1191, 736, 159, 1666, 5284, 6370, 2115]","[1, 1, 1, 1, 1, 1, 1, 0]"
16396,9049,1,16396,"[1191, 736, 159, 1666, 5284, 6370, 2115]","[1, 1, 1, 1, 1, 1, 0]"
16397,9049,2,16397,"[736, 159, 1666, 5284, 6370, 2115]","[1, 1, 1, 1, 1, 0]"
16398,9049,3,16398,"[159, 1666, 5284, 6370, 2115]","[1, 1, 1, 1, 0]"
16399,9049,4,16399,"[1666, 5284, 6370, 2115]","[1, 1, 1, 0]"
16400,9049,5,16400,"[5284, 6370, 2115]","[1, 1, 0]"
16401,9049,6,16401,"[6370, 2115]","[1, 0]"
16402,9049,7,16402,[2115],[0]
16403,9050,0,16403,"[4281, 5488, 5468, 6118]","[1, 1, 1, 1]"
16404,9050,1,16404,"[5488, 5468, 6118]","[1, 1, 1]"
16405,9050,2,16405,"[5468, 6118]","[1, 1]"
16406,9050,3,16406,[6118],[1]
16407,9051,0,16407,"[1205, 5599, 6370, 6055, 159]","[1, 1, 1, 1, 1]"
16408,9051,1,16408,"[5599, 6370, 6055, 159]","[1, 1, 1, 1]"
16409,9051,2,16409,"[6370, 6055, 159]","[1, 1, 1]"
16410,9051,3,16410,"[6055, 159]","[1, 1]"
16411,9051,4,16411,[159],[1]
16412,9052,0,16412,"[1205, 6370, 5334, 2117, 159]","[1, 1, 1, 1, 1]"
16413,9052,1,16413,"[6370, 5334, 2117, 159]","[1, 1, 1, 1]"
16414,9052,2,16414,"[5334, 2117, 159]","[1, 1, 1]"
16415,9052,3,16415,"[2117, 159]","[1, 1]"
16416,9052,4,16416,[159],[1]
16417,9053,0,16417,"[1205, 2967, 1916, 1191, 6370]","[1, 1, 1, 1, 1]"
16418,9053,1,16418,"[2967, 1916, 1191, 6370]","[1, 1, 1, 1]"
16419,9053,2,16419,"[1916, 1191, 6370]","[1, 1, 1]"
16420,9053,3,16420,"[1191, 6370]","[1, 1]"
16421,9053,4,16421,[6370],[1]
16422,9054,0,16422,"[5872, 5408, 5431, 475]","[1, 1, 1, 1]"
16423,9054,1,16423,"[5408, 5431, 475]","[1, 1, 1]"
16424,9054,2,16424,"[5431, 475]","[1, 1]"
16425,9054,3,16425,[475],[1]
16426,9055,0,16426,"[1194, 4873, 853, 4549, 3669, 3156]","[1, 1, 1, 1, 1, 1]"
16427,9055,1,16427,"[4873, 853, 4549, 3669, 3156]","[1, 1, 1, 1, 1]"
16428,9055,2,16428,"[853, 4549, 3669, 3156]","[1, 1, 1, 1]"
16429,9055,3,16429,"[4549, 3669, 3156]","[1, 1, 1]"
16430,9055,4,16430,"[3669, 3156]","[1, 1]"
16431,9055,5,16431,[3156],[1]
16432,9056,0,16432,"[1073, 5330, 377, 2112, 2149]","[1, 1, 1, 1, 1]"
16433,9056,1,16433,"[5330, 377, 2112, 2149]","[1, 1, 1, 1]"
16434,9056,2,16434,"[377, 2112, 2149]","[1, 1, 1]"
16435,9056,3,16435,"[2112, 2149]","[1, 1]"
16436,9056,4,16436,[2149],[1]
16437,9059,0,16437,"[5467, 4058, 6217, 5350]","[1, 1, 1, 1]"
16438,9059,1,16438,"[4058, 6217, 5350]","[1, 1, 1]"
16439,9059,2,16439,"[6217, 5350]","[1, 1]"
16440,9059,3,16440,[5350],[1]
16441,9062,0,16441,"[5330, 6481, 2847, 1959, 4560, 1910]","[0, 1, 1, 1, 1, 1]"
16442,9062,1,16442,"[6481, 2847, 1959, 4560, 1910]","[1, 1, 1, 1, 1]"
16443,9062,2,16443,"[2847, 1959, 4560, 1910]","[1, 1, 1, 1]"
16444,9062,3,16444,"[1959, 4560, 1910]","[1, 1, 1]"
16445,9062,4,16445,"[4560, 1910]","[1, 1]"
16446,9062,5,16446,[1910],[1]
16447,9063,0,16447,"[1194, 3077, 1264, 4749]","[1, 1, 1, 1]"
16448,9063,1,16448,"[3077, 1264, 4749]","[1, 1, 1]"
16449,9063,2,16449,"[1264, 4749]","[1, 1]"
16450,9063,3,16450,[4749],[1]
16451,9064,0,16451,"[489, 893, 1657, 3124]","[1, 1, 1, 1]"
16452,9064,2,16452,"[1657, 3124]","[1, 1]"
16453,9064,3,16453,[3124],[1]
16454,9065,0,16454,"[1054, 1675, 3803, 5166, 5467, 303, 2066]","[1, 1, 1, 1, 1, 0, 1]"
16455,9066,0,16455,"[3224, 893, 5405, 4890]","[1, 1, 1, 1]"
16456,9066,1,16456,"[893, 5405, 4890]","[1, 1, 1]"
16457,9066,2,16457,"[5405, 4890]","[1, 1]"
16458,9066,3,16458,[4890],[1]
16459,9067,0,16459,"[3904, 2030, 4615]","[1, 1, 1]"
16460,9067,1,16460,"[2030, 4615]","[1, 1]"
16461,9067,2,16461,[4615],[1]
16462,9068,0,16462,"[1140, 5358, 6109, 5431]","[1, 1, 1, 0]"
16463,9068,2,16463,"[6109, 5431]","[1, 0]"
16464,9068,3,16464,[5431],[0]
16465,9069,0,16465,"[3344, 5467, 2768, 5350, 392]","[1, 1, 0, 1, 1]"
16466,9069,1,16466,"[5467, 2768, 5350, 392]","[1, 0, 1, 1]"
16467,9069,2,16467,"[2768, 5350, 392]","[0, 1, 1]"
16468,9069,3,16468,"[5350, 392]","[1, 1]"
16469,9069,4,16469,[392],[1]
16470,9070,0,16470,"[3286, 5921, 548, 1596]","[1, 1, 1, 1]"
16471,9070,2,16471,"[548, 1596]","[1, 1]"
16472,9070,3,16472,[1596],[1]
16473,9071,0,16473,"[371, 628, 4889, 3616, 3835]","[1, 1, 1, 1, 1]"
16474,9071,1,16474,"[628, 4889, 3616, 3835]","[1, 1, 1, 1]"
16475,9071,2,16475,"[4889, 3616, 3835]","[1, 1, 1]"
16476,9071,3,16476,"[3616, 3835]","[1, 1]"
16477,9071,4,16477,[3835],[1]
16478,9076,0,16478,"[645, 3848, 1145, 699]","[1, 1, 1, 1]"
16479,9076,1,16479,"[3848, 1145, 699]","[1, 1, 1]"
16480,9076,2,16480,"[1145, 699]","[1, 1]"
16481,9076,3,16481,[699],[1]
16482,9079,0,16482,"[1239, 6314, 1142, 3452, 5049]","[1, 1, 1, 1, 1]"
16483,9079,1,16483,"[6314, 1142, 3452, 5049]","[1, 1, 1, 1]"
16484,9079,2,16484,"[1142, 3452, 5049]","[1, 1, 1]"
16485,9079,4,16485,[5049],[1]
16486,9080,0,16486,"[2747, 352, 367]","[1, 1, 1]"
16487,9080,1,16487,"[352, 367]","[1, 1]"
16488,9080,2,16488,[367],[1]
16489,9081,0,16489,"[1194, 3582, 3965, 4839]","[1, 1, 1, 1]"
16490,9081,1,16490,"[3582, 3965, 4839]","[1, 1, 1]"
16491,9081,2,16491,"[3965, 4839]","[1, 1]"
16492,9081,3,16492,[4839],[1]
16493,9082,0,16493,[2030],[1]
16494,9084,0,16494,"[1656, 1302, 1108, 2699]","[1, 1, 1, 1]"
16495,9084,1,16495,"[1302, 1108, 2699]","[1, 1, 1]"
16496,9084,2,16496,"[1108, 2699]","[1, 1]"
16497,9084,3,16497,[2699],[1]
16498,9087,0,16498,"[358, 2641, 5047, 3710]","[1, 1, 1, 1]"
16499,9087,1,16499,"[2641, 5047, 3710]","[1, 1, 1]"
16500,9087,2,16500,"[5047, 3710]","[1, 1]"
16501,9087,3,16501,[3710],[1]
16502,9089,0,16502,"[645, 699, 2120, 90]","[1, 1, 1, 1]"
16503,9089,2,16503,"[2120, 90]","[1, 1]"
16504,9089,3,16504,[90],[1]
16505,9097,0,16505,"[1142, 4055, 2030, 4614]","[1, 1, 1, 1]"
16506,9097,1,16506,"[4055, 2030, 4614]","[1, 1, 1]"
16507,9097,2,16507,"[2030, 4614]","[1, 1]"
16508,9097,3,16508,[4614],[1]
16509,9098,0,16509,"[2254, 4180, 1174, 3556, 6370]","[1, 1, 0, 1, 1]"
16510,9098,2,16510,"[1174, 3556, 6370]","[0, 1, 1]"
16511,9098,3,16511,"[3556, 6370]","[1, 1]"
16512,9098,4,16512,[6370],[1]
16513,9105,0,16513,"[2292, 2731, 6026, 2796, 3047]","[1, 1, 1, 1, 1]"
16514,9105,2,16514,"[6026, 2796, 3047]","[1, 1, 1]"
16515,9105,3,16515,"[2796, 3047]","[1, 1]"
16516,9106,0,16516,"[1194, 887, 4873, 755, 3890, 2447]","[1, 0, 1, 1, 1, 1]"
16517,9106,1,16517,"[887, 4873, 755, 3890, 2447]","[0, 1, 1, 1, 1]"
16518,9106,2,16518,"[4873, 755, 3890, 2447]","[1, 1, 1, 1]"
16519,9106,3,16519,"[755, 3890, 2447]","[1, 1, 1]"
16520,9106,4,16520,"[3890, 2447]","[1, 1]"
16521,9106,5,16521,[2447],[1]
16522,9108,0,16522,"[806, 4293, 5879, 1900]","[1, 1, 1, 1]"
16523,9108,2,16523,"[5879, 1900]","[1, 1]"
16524,9108,3,16524,[1900],[1]
16525,9111,0,16525,"[3419, 699, 459, 2120, 2686]","[1, 1, 1, 1, 1]"
16526,9111,1,16526,"[699, 459, 2120, 2686]","[1, 1, 1, 1]"
16527,9111,2,16527,"[459, 2120, 2686]","[1, 1, 1]"
16528,9111,3,16528,"[2120, 2686]","[1, 1]"
16529,9111,4,16529,[2686],[1]
16530,9114,0,16530,"[1302, 5365, 5974, 5166, 3541]","[1, 1, 1, 1, 1]"
16531,9114,1,16531,"[5365, 5974, 5166, 3541]","[1, 1, 1, 1]"
16532,9114,3,16532,"[5166, 3541]","[1, 1]"
16533,9114,4,16533,[3541],[1]
16534,9115,0,16534,"[3215, 4572, 4636, 4998]","[1, 1, 1, 1]"
16535,9115,1,16535,"[4572, 4636, 4998]","[1, 1, 1]"
16536,9115,2,16536,"[4636, 4998]","[1, 1]"
16537,9115,3,16537,[4998],[1]
16538,9117,0,16538,"[976, 5553, 5411, 4045, 2983]","[1, 1, 1, 1, 1]"
16539,9117,1,16539,"[5553, 5411, 4045, 2983]","[1, 1, 1, 1]"
16540,9117,2,16540,"[5411, 4045, 2983]","[1, 1, 1]"
16541,9117,3,16541,"[4045, 2983]","[1, 1]"
16542,9117,4,16542,[2983],[1]
16543,9118,0,16543,"[3076, 199, 1194, 853, 5458, 4619]","[1, 1, 1, 1, 1, 1]"
16544,9118,1,16544,"[199, 1194, 853, 5458, 4619]","[1, 1, 1, 1, 1]"
16545,9118,2,16545,"[1194, 853, 5458, 4619]","[1, 1, 1, 1]"
16546,9118,3,16546,"[853, 5458, 4619]","[1, 1, 1]"
16547,9118,4,16547,"[5458, 4619]","[1, 1]"
16548,9118,5,16548,[4619],[1]
16549,9120,0,16549,"[513, 4606, 1951, 6213]","[1, 1, 1, 1]"
16550,9120,1,16550,"[4606, 1951, 6213]","[1, 1, 1]"
16551,9120,2,16551,"[1951, 6213]","[1, 1]"
16552,9120,3,16552,[6213],[1]
16553,9124,0,16553,"[1764, 645, 699, 4286, 3452]","[1, 1, 1, 0, 1]"
16554,9124,1,16554,"[645, 699, 4286, 3452]","[1, 1, 0, 1]"
16555,9124,3,16555,"[4286, 3452]","[0, 1]"
16556,9124,4,16556,[3452],[1]
16557,9127,0,16557,"[2303, 152, 6098, 2879]","[1, 1, 1, 1]"
16558,9127,1,16558,"[152, 6098, 2879]","[1, 1, 1]"
16559,9127,2,16559,"[6098, 2879]","[1, 1]"
16560,9127,3,16560,[2879],[1]
16561,9129,0,16561,"[5261, 1541, 6267, 5525]","[1, 1, 1, 1]"
16562,9129,1,16562,"[1541, 6267, 5525]","[1, 1, 1]"
16563,9129,2,16563,"[6267, 5525]","[1, 1]"
16564,9129,3,16564,[5525],[1]
16565,9133,0,16565,"[489, 893, 1194, 853, 4549, 3156]","[1, 1, 1, 1, 1, 1]"
16566,9133,2,16566,"[1194, 853, 4549, 3156]","[1, 1, 1, 1]"
16567,9133,3,16567,"[853, 4549, 3156]","[1, 1, 1]"
16568,9133,4,16568,"[4549, 3156]","[1, 1]"
16569,9133,5,16569,[3156],[1]
16570,9134,0,16570,"[2476, 5340, 68]","[1, 1, 1]"
16571,9134,1,16571,"[5340, 68]","[1, 1]"
16572,9134,2,16572,[68],[1]
16573,9135,0,16573,"[265, 6169, 2582, 3305, 1926, 1964, 2979, 1818, 1900]","[1, 1, 1, 1, 1, 1, 1, 1, 1]"
16574,9135,1,16574,"[6169, 2582, 3305, 1926, 1964, 2979, 1818, 1900]","[1, 1, 1, 1, 1, 1, 1, 1]"
16575,9135,2,16575,"[2582, 3305, 1926, 1964, 2979, 1818, 1900]","[1, 1, 1, 1, 1, 1, 1]"
16576,9135,4,16576,"[1926, 1964, 2979, 1818, 1900]","[1, 1, 1, 1, 1]"
16577,9135,5,16577,"[1964, 2979, 1818, 1900]","[1, 1, 1, 1]"
16578,9135,7,16578,"[1818, 1900]","[1, 1]"
16579,9135,8,16579,[1900],[1]
16580,9136,0,16580,"[5483, 4658, 4912, 771]","[1, 0, 1, 1]"
16581,9136,1,16581,"[4658, 4912, 771]","[0, 1, 1]"
16582,9136,2,16582,"[4912, 771]","[1, 1]"
16583,9136,3,16583,[771],[1]
16584,9137,0,16584,"[5551, 6370, 1926, 5430]","[1, 1, 1, 1]"
16585,9137,1,16585,"[6370, 1926, 5430]","[1, 1, 1]"
16586,9137,2,16586,"[1926, 5430]","[1, 1]"
16587,9137,3,16587,[5430],[1]
16588,9138,0,16588,"[1074, 3408, 1430, 209]","[1, 1, 1, 1]"
16589,9138,2,16589,"[1430, 209]","[1, 1]"
16590,9138,3,16590,[209],[1]
16591,9139,0,16591,"[5374, 392, 1329, 3396]","[1, 0, 1, 1]"
16592,9139,1,16592,"[392, 1329, 3396]","[0, 1, 1]"
16593,9139,2,16593,"[1329, 3396]","[1, 1]"
16594,9139,3,16594,[3396],[1]
16595,9140,0,16595,"[1229, 3004, 2720, 2829, 4080]","[1, 1, 1, 1, 1]"
16596,9140,2,16596,"[2720, 2829, 4080]","[1, 1, 1]"
16597,9140,3,16597,"[2829, 4080]","[1, 1]"
16598,9141,0,16598,"[1802, 893, 3502]","[1, 1, 1]"
16599,9141,1,16599,"[893, 3502]","[1, 1]"
16600,9141,2,16600,[3502],[1]
16601,9156,0,16601,"[2304, 1183, 6252]","[1, 1, 1]"
16602,9156,1,16602,"[1183, 6252]","[1, 1]"
16603,9156,2,16603,[6252],[1]
16604,9157,0,16604,"[4549, 5954, 900]","[1, 1, 0]"
16605,9157,1,16605,"[5954, 900]","[1, 0]"
16606,9157,2,16606,[900],[0]
16607,9159,0,16607,"[2619, 5200, 3683, 6370, 2205]","[1, 1, 1, 1, 1]"
16608,9159,1,16608,"[5200, 3683, 6370, 2205]","[1, 1, 1, 1]"
16609,9159,2,16609,"[3683, 6370, 2205]","[1, 1, 1]"
16610,9159,3,16610,"[6370, 2205]","[1, 1]"
16611,9159,4,16611,[2205],[1]
16612,9160,0,16612,"[1078, 247, 1971, 2780]","[1, 0, 1, 1]"
16613,9160,1,16613,"[247, 1971, 2780]","[0, 1, 1]"
16614,9160,2,16614,"[1971, 2780]","[1, 1]"
16615,9160,3,16615,[2780],[1]
16616,9161,0,16616,"[3149, 4334]","[1, 1]"
16617,9161,1,16617,[4334],[1]
16618,9162,0,16618,"[5393, 513, 6213]","[1, 1, 1]"
16619,9162,1,16619,"[513, 6213]","[1, 1]"
16620,9162,2,16620,[6213],[1]
16621,9163,0,16621,"[6213, 4293, 1415, 2070]","[1, 1, 1, 1]"
16622,9163,1,16622,"[4293, 1415, 2070]","[1, 1, 1]"
16623,9163,2,16623,"[1415, 2070]","[1, 1]"
16624,9163,3,16624,[2070],[1]
16625,9167,0,16625,"[559, 5585, 6370, 4941, 755, 3627]","[1, 1, 1, 1, 1, 1]"
16626,9167,2,16626,"[6370, 4941, 755, 3627]","[1, 1, 1, 1]"
16627,9167,3,16627,"[4941, 755, 3627]","[1, 1, 1]"
16628,9167,4,16628,"[755, 3627]","[1, 1]"
16629,9169,0,16629,"[3138, 1778, 863, 6323]","[0, 1, 1, 1]"
16630,9169,1,16630,"[1778, 863, 6323]","[1, 1, 1]"
16631,9169,2,16631,"[863, 6323]","[1, 1]"
16632,9169,3,16632,[6323],[1]
16633,9170,0,16633,"[3984, 5555, 2780, 5031]","[1, 1, 1, 1]"
16634,9170,2,16634,"[2780, 5031]","[1, 1]"
16635,9170,3,16635,[5031],[1]
16636,9174,0,16636,"[3632, 5172, 905, 3984, 2438]","[1, 1, 1, 1, 1]"
16637,9174,2,16637,"[905, 3984, 2438]","[1, 1, 1]"
16638,9174,4,16638,[2438],[1]
16639,9175,0,16639,"[5467, 2890, 2721, 2985]","[0, 1, 1, 1]"
16640,9175,1,16640,"[2890, 2721, 2985]","[1, 1, 1]"
16641,9175,2,16641,"[2721, 2985]","[1, 1]"
16642,9177,0,16642,"[5658, 3138, 3078, 3039, 1137]","[1, 1, 1, 1, 1]"
16643,9177,2,16643,"[3078, 3039, 1137]","[1, 1, 1]"
16644,9177,3,16644,"[3039, 1137]","[1, 1]"
16645,9177,4,16645,[1137],[1]
16646,9178,0,16646,"[6370, 159, 1652, 1191]","[1, 1, 1, 1]"
16647,9178,1,16647,"[159, 1652, 1191]","[1, 1, 1]"
16648,9178,2,16648,"[1652, 1191]","[1, 1]"
16649,9182,0,16649,"[4634, 230, 645, 1764]","[1, 1, 1, 1]"
16650,9182,1,16650,"[230, 645, 1764]","[1, 1, 1]"
16651,9182,2,16651,"[645, 1764]","[1, 1]"
16652,9182,3,16652,[1764],[1]
16653,9187,0,16653,"[6058, 1205, 6370, 3287, 159]","[1, 1, 1, 1, 1]"
16654,9187,1,16654,"[1205, 6370, 3287, 159]","[1, 1, 1, 1]"
16655,9187,2,16655,"[6370, 3287, 159]","[1, 1, 1]"
16656,9187,3,16656,"[3287, 159]","[1, 1]"
16657,9187,4,16657,[159],[1]
16658,9190,0,16658,"[4180, 5585, 6370, 3041, 6200, 159, 1191]","[1, 1, 1, 1, 1, 1, 1]"
16659,9190,2,16659,"[6370, 3041, 6200, 159, 1191]","[1, 1, 1, 1, 1]"
16660,9190,3,16660,"[3041, 6200, 159, 1191]","[1, 1, 1, 1]"
16661,9190,5,16661,"[159, 1191]","[1, 1]"
16662,9190,6,16662,[1191],[1]
16663,9192,0,16663,"[413, 3286, 5171, 3664, 3491]","[1, 1, 1, 1, 1]"
16664,9192,1,16664,"[3286, 5171, 3664, 3491]","[1, 1, 1, 1]"
16665,9192,3,16665,"[3664, 3491]","[1, 1]"
16666,9192,4,16666,[3491],[1]
16667,9193,0,16667,"[3946, 4972, 729, 2334, 5656, 2416, 3160]","[1, 1, 1, 1, 1, 1, 1]"
16668,9193,2,16668,"[729, 2334, 5656, 2416, 3160]","[1, 1, 1, 1, 1]"
16669,9193,4,16669,"[5656, 2416, 3160]","[1, 1, 1]"
16670,9193,5,16670,"[2416, 3160]","[1, 1]"
16671,9194,0,16671,"[5386, 2635, 413, 5499]","[1, 1, 1, 1]"
16672,9194,1,16672,"[2635, 413, 5499]","[1, 1, 1]"
16673,9194,2,16673,"[413, 5499]","[1, 1]"
16674,9194,3,16674,[5499],[1]
16675,9198,0,16675,"[1589, 1627, 838, 5653, 257]","[1, 1, 1, 1, 1]"
16676,9198,2,16676,"[838, 5653, 257]","[1, 1, 1]"
16677,9198,4,16677,[257],[1]
16678,9200,0,16678,"[4606, 2712, 3857, 678, 4307]","[1, 1, 1, 1, 1]"
16679,9200,1,16679,"[2712, 3857, 678, 4307]","[1, 1, 1, 1]"
16680,9200,2,16680,"[3857, 678, 4307]","[1, 1, 1]"
16681,9200,3,16681,"[678, 4307]","[1, 1]"
16682,9200,4,16682,[4307],[1]
16683,9201,0,16683,"[1726, 5927, 1169, 4618, 1553, 4568]","[1, 1, 1, 1, 1, 1]"
16684,9201,1,16684,"[5927, 1169, 4618, 1553, 4568]","[1, 1, 1, 1, 1]"
16685,9201,2,16685,"[1169, 4618, 1553, 4568]","[1, 1, 1, 1]"
16686,9201,3,16686,"[4618, 1553, 4568]","[1, 1, 1]"
16687,9201,4,16687,"[1553, 4568]","[1, 1]"
16688,9201,5,16688,[4568],[1]
16689,9205,0,16689,"[1473, 1284, 4271, 3115, 107, 1217]","[1, 1, 1, 1, 1, 1]"
16690,9205,2,16690,"[4271, 3115, 107, 1217]","[1, 1, 1, 1]"
16691,9205,3,16691,"[3115, 107, 1217]","[1, 1, 1]"
16692,9205,4,16692,"[107, 1217]","[1, 1]"
16693,9205,5,16693,[1217],[1]
16694,9206,0,16694,"[1672, 5154, 3848, 1764, 1473, 5984, 6263, 2046]","[1, 1, 0, 0, 0, 0, 0, 1]"
16695,9206,2,16695,"[3848, 1764, 1473, 5984, 6263, 2046]","[0, 0, 0, 0, 0, 1]"
16696,9206,4,16696,"[1473, 5984, 6263, 2046]","[0, 0, 0, 1]"
16697,9206,5,16697,"[5984, 6263, 2046]","[0, 0, 1]"
16698,9206,6,16698,"[6263, 2046]","[0, 1]"
16699,9206,7,16699,[2046],[1]
16700,9209,0,16700,"[1146, 1849, 3798, 4271, 3684]","[1, 1, 1, 1, 1]"
16701,9209,1,16701,"[1849, 3798, 4271, 3684]","[1, 1, 1, 1]"
16702,9209,3,16702,"[4271, 3684]","[1, 1]"
16703,9209,4,16703,[3684],[1]
16704,9210,0,16704,"[2923, 6083, 5963, 2837, 2292, 4939]","[1, 1, 1, 1, 1, 1]"
16705,9210,2,16705,"[5963, 2837, 2292, 4939]","[1, 1, 1, 1]"
16706,9210,3,16706,"[2837, 2292, 4939]","[1, 1, 1]"
16707,9210,4,16707,"[2292, 4939]","[1, 1]"
16708,9210,5,16708,[4939],[1]
16709,9211,0,16709,"[4864, 3996, 1557, 897, 1304]","[1, 1, 1, 1, 1]"
16710,9211,1,16710,"[3996, 1557, 897, 1304]","[1, 1, 1, 1]"
16711,9211,2,16711,"[1557, 897, 1304]","[1, 1, 1]"
16712,9211,3,16712,"[897, 1304]","[1, 1]"
16713,9211,4,16713,[1304],[1]
16714,9213,0,16714,"[4180, 6333, 2205, 2115, 6370, 6091]","[1, 1, 1, 1, 1, 1]"
16715,9213,2,16715,"[2205, 2115, 6370, 6091]","[1, 1, 1, 1]"
16716,9213,3,16716,"[2115, 6370, 6091]","[1, 1, 1]"
16717,9213,5,16717,[6091],[1]
16718,9214,0,16718,"[475, 5710, 5031, 6174, 1971]","[1, 1, 1, 1, 1]"
16719,9214,1,16719,"[5710, 5031, 6174, 1971]","[1, 1, 1, 1]"
16720,9214,2,16720,"[5031, 6174, 1971]","[1, 1, 1]"
16721,9214,3,16721,"[6174, 1971]","[1, 1]"
16722,9214,4,16722,[1971],[1]
16723,9220,0,16723,[1708],[1]
16724,9222,0,16724,"[1205, 5284, 6370, 1666]","[1, 1, 1, 1]"
16725,9222,1,16725,"[5284, 6370, 1666]","[1, 1, 1]"
